"Order","PID","MS SubClass","MS Zoning","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Exter Qual","Exter Cond","Foundation","Bsmt Qual","Bsmt Cond","Bsmt Exposure","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Heating","Heating QC","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Gr Liv Area","Bsmt Full Bath","Bsmt Half Bath","Full Bath","Half Bath","Bedroom AbvGr","Kitchen AbvGr","Kitchen Qual","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Pool Area","Pool QC","Fence","Misc Feature","Misc Val","Mo Sold","Yr Sold","Sale Type","Sale Condition","SalePrice","House_Age","Total_Baths","Total_SF","Has_Garage","Price_per_SF","Is_Remodeled","Overall_Qual_num","Overall_Cond_num"
1739,"0528222060","060","RL",72,8229,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",22,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,752,752,"GasA","Ex","Y","SBrkr",752,752,0,1504,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd",2007,"Fin",2,440,"TA","TA","Y",100,32,0,0,0,0,"None","None","None",0,12,2007,"New","Partial",166000,19,2.5,2256,"Yes",110.372340425532,"No",6,5
1740,"0528222080","060","RL",64,7713,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",16,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",2007,"Fin",2,400,"TA","TA","Y",100,24,0,0,0,0,"None","None","None",0,7,2007,"New","Partial",177594,19,2.5,2184,"Yes",121.973901098901,"No",7,5
1741,"0528222090","020","RL",64,7697,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1246,1246,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2007,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,8,2007,"New","Partial",173500,19,2,2504,"Yes",137.9173290938,"No",7,6
1742,"0528228270","120","RL",53,3922,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","WdShing","Wd Shng","BrkFace",72,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1258,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",3,648,"TA","TA","Y",144,16,0,0,0,0,"None","None","None",0,6,2007,"New","Partial",172500,20,2,2516,"Yes",137.122416534181,"Yes",7,5
1743,"0528228275","120","RL",53,3922,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1258,1258,"GasA","Ex","Y","SBrkr",1402,0,0,1402,0,2,0,2,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,648,"TA","TA","Y",120,16,0,0,0,0,"None","None","None",0,2,2007,"New","Partial",194201,20,2,2660,"Yes",138.517118402282,"Yes",7,5
1744,"0528228375","120","RL",68,3621,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1084,"Unf",0,322,1406,"GasA","Ex","Y","SBrkr",1589,0,0,1589,1,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",3,630,"TA","TA","Y",143,20,0,0,0,0,"None","None","None",0,11,2007,"WD ","Normal",226500,23,3,2995,"Yes",142.542479546885,"No",8,5
1745,"0528228555","020","RL",53,3710,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1266,1266,"GasA","Ex","Y","SBrkr",1266,0,0,1266,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,"None","None","None",0,8,2007,"New","Partial",185485,19,2,2532,"Yes",146.512638230648,"No",7,5
1746,"0528231010","020","RL",182,14572,"Pave","None","IR3","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,230,1530,"GasA","Ex","Y","SBrkr",1530,0,0,1530,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,630,"TA","TA","Y",144,36,0,0,0,0,"None","None","None",0,11,2007,"WD ","Family",259000,22,3,3060,"Yes",169.281045751634,"No",7,5
1747,"0528231030","080","RL",65,16219,"Pave","None","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",779,"Unf",0,56,835,"GasA","Ex","Y","SBrkr",1119,0,0,1119,1,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd",2004,"Fin",2,437,"TA","TA","Y",100,24,0,0,0,0,"None","None","None",0,4,2007,"WD ","Normal",188500,22,3,1954,"Yes",168.453976764969,"Yes",7,5
1748,"0528235000","080","RL",87,11084,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",192,"Unf",0,192,384,"GasA","Ex","Y","SBrkr",744,630,0,1374,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,400,"TA","TA","Y",100,0,0,0,0,0,"None","None","None",0,6,2007,"WD ","Family",175000,22,3.5,1758,"Yes",127.365356622999,"No",7,5
1749,"0528235160","060","RL",59,11796,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1112,0,1959,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,"None","None","None",0,7,2007,"WD ","Normal",215000,22,2.5,2806,"Yes",109.749872383869,"Yes",7,5
1750,"0528235170","020","RL",59,10936,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1510,1510,"GasA","Ex","Y","SBrkr",1525,0,0,1525,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,534,"TA","TA","Y",100,18,0,0,0,0,"None","None","None",0,4,2007,"New","Partial",206580,20,2.5,3035,"Yes",135.462295081967,"No",7,5
1751,"0528240020","060","RL",62,8244,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,880,0,1720,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,440,"TA","TA","Y",100,48,0,0,0,0,"None","None","None",0,5,2007,"WD ","Normal",183500,22,2.5,2560,"Yes",106.686046511628,"No",7,5
1752,"0528250010","080","RL",68,11950,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Ex","Y","SBrkr",754,640,0,1394,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2003,"Fin",2,400,"TA","TA","Y",100,0,0,0,0,0,"None","None","None",0,10,2007,"WD ","Normal",165500,23,2.5,1778,"Yes",118.723098995696,"No",7,5
1753,"0528250070","060","RL",63,7875,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1101,0,1948,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,434,"TA","TA","Y",0,48,0,0,0,0,"None","None","None",0,7,2007,"WD ","Normal",211000,23,2.5,2795,"Yes",108.316221765914,"No",7,5
1754,"0528275035","060","RL",68,8063,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,924,924,"GasA","Ex","Y","SBrkr",948,742,0,1690,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"RFn",2,463,"TA","TA","Y",100,48,0,0,0,0,"None","None","None",0,11,2007,"WD ","Abnorml",181000,26,2.5,2614,"Yes",107.100591715976,"No",6,5
1755,"0528275110","060","RL",68,8740,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",574,"Unf",0,280,854,"GasA","Ex","Y","SBrkr",864,1131,0,1995,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,435,"TA","TA","Y",264,48,0,0,0,0,"None","None","None",0,7,2007,"WD ","Normal",219500,24,2.5,2849,"Yes",110.025062656642,"No",7,5
1756,"0528280110","060","RL",62,7917,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,953,953,"GasA","Ex","Y","SBrkr",953,694,0,1647,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1999,"RFn",2,460,"TA","TA","Y",0,40,0,0,0,0,"None","None","None",0,8,2007,"WD ","Normal",175000,27,2.5,2600,"Yes",106.253794778385,"Yes",6,5
1757,"0528280150","080","RL",76,9967,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Ex","Y","SBrkr",774,656,0,1430,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","BuiltIn",2000,"RFn",2,400,"TA","TA","Y",100,0,0,0,0,0,"None","None","None",0,12,2007,"WD ","Normal",170000,26,2.5,1814,"Yes",118.881118881119,"No",7,5
1758,"0528290060","060","RL",68,7750,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,660,660,"GasA","Ex","Y","SBrkr",660,660,0,1320,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd",2003,"Fin",2,400,"TA","TA","Y",0,48,0,0,0,0,"None","None","None",0,8,2007,"WD ","Normal",162000,23,2.5,1980,"Yes",122.727272727273,"No",7,5
1759,"0528290170","060","RL",58,9487,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",520,"Unf",0,395,915,"GasA","Ex","Y","SBrkr",940,750,0,1690,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"RFn",2,442,"TA","TA","Y",0,50,0,0,0,0,"None","None","None",0,6,2007,"WD ","Normal",187000,26,3.5,2605,"Yes",110.650887573964,"No",6,5
1760,"0528294010","060","RL",59,9649,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,941,941,"GasA","Ex","Y","SBrkr",961,683,0,1644,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1999,"RFn",2,460,"TA","TA","Y",460,42,0,0,0,0,"None","None","None",0,5,2007,"WD ","Normal",185000,27,2.5,2585,"Yes",112.530413625304,"Yes",6,5
1761,"0528320050","060","RL",160,15623,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,1996,1996,"Hip","CompShg","Wd Sdng","ImStucc","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",2096,"Unf",0,300,2396,"GasA","Ex","Y","SBrkr",2411,2065,0,4476,1,0,3,1,4,1,"Ex",10,"Typ",2,"TA","Attchd",1996,"Fin",3,813,"TA","TA","Y",171,78,0,0,0,555,"Ex","MnPrv","None",0,7,2007,"WD ","Abnorml",745000,30,4.5,6872,"Yes",166.443252904379,"No",10,5
1762,"0528322020","060","RL",100,12191,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1997,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",515,"Gd","TA","PConc","Gd","TA","Av","GLQ",1181,"Unf",0,598,1779,"GasA","Ex","Y","SBrkr",1779,772,0,2551,1,0,2,1,4,1,"Gd",8,"Typ",2,"TA","Attchd",1998,"Fin",3,925,"TA","TA","Y",76,61,0,0,0,0,"None","None","None",0,6,2007,"WD ","Normal",384500,29,3.5,4330,"Yes",150.725205801646,"Yes",8,5
1763,"0528326060","060","RL",68,11000,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,969,969,"GasA","Ex","Y","SBrkr",997,1288,0,2285,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2000,"Fin",3,648,"TA","TA","Y",0,56,0,0,0,0,"None","None","None",0,6,2007,"WD ","Normal",248000,26,2.5,3254,"Yes",108.533916849015,"No",8,5
1764,"0528327060","020","RL",68,11400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",10,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",705,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1282,"Unf",0,1351,2633,"GasA","Ex","Y","SBrkr",2633,0,0,2633,1,0,2,1,2,1,"Ex",8,"Typ",2,"Gd","Attchd",2001,"RFn",3,804,"TA","TA","Y",314,140,0,0,0,0,"None","None","None",0,3,2007,"WD ","Normal",466500,25,3.5,5266,"Yes",177.174325864033,"Yes",10,5
1765,"0528340030","060","RL",89,10557,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd","BrkFace",422,"Gd","TA","PConc","Ex","TA","Gd","GLQ",672,"Unf",0,736,1408,"GasA","Ex","Y","SBrkr",1671,1407,0,3078,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1998,"Fin",3,806,"TA","TA","Y",108,87,0,0,0,0,"None","None","None",0,7,2007,"WD ","Normal",410000,28,3.5,4486,"Yes",133.203378817414,"No",9,5
1766,"0528344020","060","RL",74,11002,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1048,"Unf",0,341,1389,"GasA","Ex","Y","SBrkr",1411,1171,0,2582,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1998,"Fin",3,758,"TA","TA","Y",286,60,0,0,0,0,"None","None","None",0,1,2007,"WD ","Normal",322500,28,3.5,3971,"Yes",124.903175832688,"Yes",8,5
1767,"0528348030","060","RL",83,10790,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",275,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1066,1066,"GasA","Ex","Y","SBrkr",1108,1277,0,2385,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1998,"Fin",3,600,"TA","TA","Y",120,38,0,0,0,0,"None","None","None",0,5,2007,"WD ","Normal",252000,28,2.5,3451,"Yes",105.660377358491,"No",7,5
1768,"0528351010","060","RL",104,21535,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,6,1994,1995,"Gable","WdShngl","HdBoard","HdBoard","BrkFace",1170,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1455,"Unf",0,989,2444,"GasA","Ex","Y","SBrkr",2444,1872,0,4316,0,1,3,1,4,1,"Ex",10,"Typ",2,"Ex","Attchd",1994,"Fin",3,832,"TA","TA","Y",382,50,0,0,0,0,"None","None","None",0,1,2007,"WD ","Normal",755000,32,4,6760,"Yes",174.930491195551,"Yes",10,6
1769,"0528354060","060","RL",92,9920,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",862,"Unf",0,255,1117,"GasA","Ex","Y","SBrkr",1127,886,0,2013,1,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1997,"Unf",2,455,"TA","TA","Y",180,130,0,0,0,0,"None","None","None",0,6,2007,"WD ","Normal",269790,30,3.5,3130,"Yes",134.023845007452,"Yes",7,5
1770,"0528354110","060","RL",95,11787,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",594,"Gd","TA","PConc","Gd","TA","No","GLQ",719,"Unf",0,660,1379,"GasA","Ex","Y","SBrkr",1383,1015,0,2398,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"Fin",3,834,"TA","TA","Y",239,60,0,0,0,0,"None","None","None",0,8,2007,"WD ","Normal",315750,30,3.5,3777,"Yes",131.672226855713,"Yes",7,5
1771,"0528358040","060","RL",82,9950,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Gd","TA","No","GLQ",565,"Unf",0,638,1203,"GasA","Ex","Y","SBrkr",1214,1306,0,2520,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1995,"RFn",3,721,"TA","TA","Y",224,114,0,0,0,0,"None","None","None",0,6,2007,"WD ","Abnorml",290000,31,2.5,3723,"Yes",115.079365079365,"No",7,5
1772,"0528364110","060","RL",65,12257,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",513,"Gd","TA","PConc","Gd","TA","Av","LwQ",56,"ALQ",64,1198,1318,"GasA","Ex","Y","SBrkr",1328,1203,0,2531,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1995,"RFn",3,752,"TA","TA","Y",222,98,0,0,0,0,"None","None","None",0,11,2007,"WD ","Normal",290000,31,2.5,3849,"Yes",114.579217700514,"No",8,5
1773,"0528366050","020","RL",68,12692,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1992,1993,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1231,"Unf",0,1969,3200,"GasA","Ex","Y","SBrkr",3228,0,0,3228,1,0,3,0,4,1,"Gd",10,"Typ",1,"Gd","Attchd",1992,"RFn",2,546,"TA","TA","Y",264,75,291,0,0,0,"None","None","None",0,5,2007,"WD ","Normal",430000,34,4,6428,"Yes",133.209417596035,"Yes",8,5
1774,"0528366070","060","RL",88,11762,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",309,"Gd","TA","PConc","Ex","TA","No","GLQ",335,"Unf",0,770,1105,"GasA","Ex","Y","SBrkr",1105,1097,0,2202,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1992,"RFn",2,517,"TA","TA","Y",0,65,0,0,144,0,"None","None","None",0,9,2007,"WD ","Normal",263000,34,3.5,3307,"Yes",119.436875567666,"Yes",8,5
1775,"0528376010","060","RL",82,9044,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",526,"Gd","Gd","PConc","Gd","TA","No","GLQ",1225,"Unf",0,100,1325,"GasA","Ex","Y","SBrkr",1335,1203,0,2538,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1996,"RFn",3,933,"TA","TA","Y",198,92,0,0,0,0,"None","None","None",0,5,2007,"WD ","Normal",330000,30,2.5,3863,"Yes",130.023640661939,"Yes",8,5
1776,"0528427040","020","RL",75,9910,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1369,1369,"GasA","Ex","Y","SBrkr",1369,0,0,1369,0,0,2,0,3,1,"Gd",5,"Typ",0,"None","Attchd",2007,"Unf",2,605,"TA","TA","Y",0,203,0,0,0,0,"None","None","None",0,9,2007,"New","Partial",213133,19,2,2738,"Yes",155.685171658145,"No",7,6
1777,"0528427100","020","RL",91,11830,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Gd","TA","PConc","Gd","TA","No","GLQ",1220,"Unf",0,322,1542,"GasA","Ex","Y","SBrkr",1542,0,0,1542,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Unf",3,852,"TA","TA","Y",168,110,0,0,0,0,"None","None","None",0,7,2007,"New","Partial",260261,19,3,3084,"Yes",168.781452658885,"No",8,5
1778,"0528429090","020","RL",84,11670,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Somerst","RRNn","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","ImStucc","Stone",302,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1905,1905,"GasA","Ex","Y","SBrkr",1905,0,0,1905,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,788,"TA","TA","Y",0,191,0,0,0,0,"None","None","None",0,3,2007,"WD ","Normal",320000,20,2,3810,"Yes",167.979002624672,"No",9,5
1779,"0528429110","020","RL",49,15256,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",84,"Gd","TA","PConc","Gd","TA","Gd","GLQ",929,"Unf",0,556,1485,"GasA","Ex","Y","SBrkr",1464,0,0,1464,1,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2007,"Unf",3,754,"TA","TA","Y",168,160,0,0,0,0,"None","None","None",0,8,2007,"WD ","Normal",282922,19,3,2949,"Yes",193.252732240437,"No",8,5
1780,"0528431030","020","RL",76,10612,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",248,"Gd","TA","PConc","Gd","TA","Mn","GLQ",28,"Unf",0,1496,1524,"GasA","Gd","Y","SBrkr",1534,0,0,1534,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"Fin",2,484,"TA","TA","Y",168,46,0,0,0,0,"None","None","None",0,1,2007,"WD ","Family",215000,20,2,3058,"Yes",140.156453715776,"No",8,5
1781,"0528431040","020","RL",98,12291,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",10,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",754,"Ex","TA","PConc","Ex","TA","Av","GLQ",1572,"Unf",0,394,1966,"GasA","Ex","Y","SBrkr",1966,0,0,1966,1,0,2,0,1,1,"Ex",6,"Typ",1,"Gd","Attchd",2007,"Fin",3,1092,"TA","TA","Y",76,52,0,0,0,0,"None","None","None",0,10,2007,"New","Partial",419005,19,3,3932,"Yes",213.125635808749,"No",10,5
1782,"0528431050","020","RL",116,13501,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",208,"Gd","TA","PConc","Gd","TA","No","GLQ",63,"Unf",0,1560,1623,"GasA","Ex","Y","SBrkr",1636,0,0,1636,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",3,865,"TA","TA","Y",0,60,0,0,0,0,"None","None","None",0,6,2007,"WD ","Normal",255000,20,3,3259,"Yes",155.867970660147,"No",8,5
